Filename,ID,Cruise ID,Ship,Trip,Station,Latitude,Longitude,Datetime,SerialNumber,Sounder Depth,Sample Size,Comments
39403017.cnv,39403017,39403,39,403,017,43.63,-50.52,2002-04-22 09:22:00, S0277, 0068,,    SEGB-12
39403018.cnv,39403018,39403,39,403,018,43.2,-50.17,2002-04-22 12:28:00, S0277, 0068,,    SEGB-13
39403019.cnv,39403019,39403,39,403,019,42.92,-49.94,2002-04-22 14:48:00, S0277, 0178,,    SEGB-14
39403020.cnv,39403020,39403,39,403,020,42.85,-49.89,2002-04-22 15:38:00, S0277, 0405,,    SEGB-15
39403021.cnv,39403021,39403,39,403,021,42.77,-49.83,2002-04-22 17:38:00, S0277, 1450,,    SEGB-16
39403022.cnv,39403022,39403,39,403,022,42.59,-49.68,2002-04-22 20:34:00, S0277, 2496,,    SEGB-17
39403023.cnv,39403023,39403,39,403,023,42.4,-49.52,2002-04-23 00:44:00, S0277, 2859,,    SEGB-18
39403024.cnv,39403024,39403,39,403,024,42.08,-49.27,2002-04-23 03:36:00, S0277, 3154,,    SEGB-19
39403025.cnv,39403025,39403,39,403,025,41.7,-48.95,2002-04-23 08:03:00, S0277, 3262,,    SEGB-20
39403026.cnv,39403026,39403,39,403,026,42.32,-48.99,2002-04-23 12:32:00, XBT05, 3011,,  SEGB20-S27-01
39403027.cnv,39403027,39403,39,403,027,43.5,-49.79,2002-04-23 18:32:00, XBT06, 0060,,  SEGB20-S27-01
39403028.cnv,39403028,39403,39,403,028,44.46,-50.44,2002-04-23 23:30:00, XBT06, 0061,,  SEGB20-S27-03
39403029.cnv,39403029,39403,39,403,029,46.01,-51.51,2002-04-24 07:19:00, XBT06, 0087,,  SEGB20-S27-04
39403030.cnv,39403030,39403,39,403,030,47.55,-52.59,2002-04-24 23:03:00, S0277, 0176,,    STATION 27
39403031.cnv,39403031,39403,39,403,031,47.0,-52.83,2002-04-25 02:53:00, S0277, 0103,,    FC-01
39403032.cnv,39403032,39403,39,403,032,47.0,-52.7,2002-04-25 04:15:00, S0277, 0187,,    FC-02
39403033.cnv,39403033,39403,39,403,033,47.0,-52.58,2002-04-25 05:43:00, S0277, 0160,,    FC-03
39403034.cnv,39403034,39403,39,403,034,47.0,-52.32,2002-04-25 07:42:00, S0277, 0125,,    FC-04
39403035.cnv,39403035,39403,39,403,035,47.0,-52.03,2002-04-25 09:40:00, S0277, 0138,,    FC-05
39403036.cnv,39403036,39403,39,403,036,47.0,-51.48,2002-04-25 12:28:00, S0277, 0100,,    FC-06
39403037.cnv,39403037,39403,39,403,037,47.0,-51.0,2002-04-25 14:54:00, S0277, 0106,,    FC-07
39403038.cnv,39403038,39403,39,403,038,47.0,-50.67,2002-04-25 17:27:00, S0277, 0176,,    FC-08
39403039.cnv,39403039,39403,39,403,039,47.0,-50.0,2002-04-25 20:25:00, S0277, 0083,,    FC-09
39403040.cnv,39403040,39403,39,403,040,47.0,-49.12,2002-04-26 00:48:00, S0277, 0077,,    FC-10
39403041.cnv,39403041,39403,39,403,041,46.8,-48.79,2002-04-26 03:52:00, S0277, 0078,,    HIB-08 6Km
39403042.cnv,39403042,39403,39,403,042,46.75,-48.86,2002-04-26 05:02:00, S0277, 0076,,    HIB-07 6Km
39403043.cnv,39403043,39403,39,403,043,46.7,-48.78,2002-04-26 06:07:00, S0277, 0076,,    HIB-06 6kM
39403044.cnv,39403044,39403,39,403,044,46.75,-48.71,2002-04-26 07:23:00, S0277, 0079,,    HIB-05 6Km
39403045.cnv,39403045,39403,39,403,045,46.75,-48.74,2002-04-26 08:13:00, S0277, 0079,,    HIB-04 3Km
39403046.cnv,39403046,39403,39,403,046,46.74,-48.78,2002-04-26 09:06:00, S0277, 0075,,    HIB-03 1.5K
39403047.cnv,39403047,39403,39,403,047,46.75,-48.8,2002-04-26 09:51:00, S0277, 0077,,    HIB-02 1.5K
39403048.cnv,39403048,39403,39,403,048,46.76,-48.78,2002-04-26 10:40:00, S0277, 0078,,    HIB-01 1.5K
39403049.cnv,39403049,39403,39,403,049,47.0,-48.62,2002-04-26 12:34:00, S0277, 0100,,    FC-11
39403050.cnv,39403050,39403,39,403,050,47.0,-48.12,2002-04-26 14:36:00, S0277, 0130,,    FC-12
39403051.cnv,39403051,39403,39,403,051,47.0,-47.82,2002-04-26 16:25:00, S0277, 0161,,    FC-13
39403052.cnv,39403052,39403,39,403,052,47.0,-47.5,2002-04-26 18:02:00, S0277, 0211,,    FC-14
39403053.cnv,39403053,39403,39,403,053,47.0,-47.25,2002-04-26 20:32:00, S0277, 0530,,    FC-15
39403054.cnv,39403054,39403,39,403,054,47.0,-47.17,2002-04-26 22:39:00, S0277, 0852,,    FC-16
39403055.cnv,39403055,39403,39,403,055,47.0,-47.02,2002-04-27 00:26:00, S0277, 1129,,    FC-17
39403056.cnv,39403056,39403,39,403,056,47.0,-46.83,2002-04-27 03:45:00, S0277, 1168,,    FC-18
39403057.cnv,39403057,39403,39,403,057,47.0,-46.67,2002-04-27 06:29:00, S0277, 0888,,    FC-19
39403058.cnv,39403058,39403,39,403,058,47.0,-46.48,2002-04-27 08:04:00, S0277, 0346,,    FC-20
39403059.cnv,39403059,39403,39,403,059,47.0,-46.02,2002-04-27 11:00:00, S0277, 0303,,    FC-21
39403060.cnv,39403060,39403,39,403,060,47.0,-45.73,2002-04-27 13:07:00, S0277, 0276,,    FC-22
39403061.cnv,39403061,39403,39,403,061,47.0,-45.5,2002-04-27 14:23:00, S0277, 0250,,    FC-23
39403062.cnv,39403062,39403,39,403,062,47.0,-45.21,2002-04-27 15:50:00, S0277, 0167,,    FC-24
39403063.cnv,39403063,39403,39,403,063,47.0,-44.99,2002-04-27 17:35:00, S0277, 0149,,    FC-25
39403064.cnv,39403064,39403,39,403,064,47.0,-44.77,2002-04-27 18:43:00, S0277, 0149,,    FC-26
39403065.cnv,39403065,39403,39,403,065,47.0,-44.58,2002-04-27 20:35:00, S0277, 0137,,    FC-27
39403066.cnv,39403066,39403,39,403,066,47.0,-44.43,2002-04-27 21:30:00, S0277, 0153,,    FC-28
39403067.cnv,39403067,39403,39,403,067,47.0,-44.23,2002-04-27 22:36:00, S0277, 0270,,    FC-29
39403068.cnv,39403068,39403,39,403,068,47.0,-44.08,2002-04-28 00:34:00, S0277, 0329,,    FC-30
39403069.cnv,39403069,39403,39,403,069,47.0,-43.83,2002-04-28 01:53:00, S0277, 0556,,    FC-31
39403070.cnv,39403070,39403,39,403,070,47.0,-43.75,2002-04-28 03:37:00, S0277, 0652,,    FC-32
39403071.cnv,39403071,39403,39,403,071,47.0,-43.4,2002-04-28 05:39:00, S0277, 1224,,    FC-33
39403072.cnv,39403072,39403,39,403,072,47.0,-43.25,2002-04-28 08:32:00, S0277, 1831,,    FC-34
39403073.cnv,39403073,39403,39,403,073,47.0,-43.0,2002-04-28 10:36:00, S0277, 3554,,    FC-35
39403074.cnv,39403074,39403,39,403,074,47.0,-42.75,2002-04-28 13:50:00, S0277, 3514,,    FC-36
39403075.cnv,39403075,39403,39,403,075,47.0,-42.5,2002-04-28 16:00:00, S0277, 3681,,    FC-37
39403076.cnv,39403076,39403,39,403,076,47.0,-42.0,2002-04-28 20:32:00, S0277, 4134,,    FC-38
39403077.cnv,39403077,39403,39,403,077,47.37,-42.63,2002-04-29 00:30:00, XBT05, 3540,,  FC38-BB15-01
39403078.cnv,39403078,39403,39,403,078,47.74,-43.27,2002-04-29 03:32:00, XBT05, 3038,,  FC38-BB15-02
39403079.cnv,39403079,39403,39,403,079,48.05,-43.81,2002-04-29 06:31:00, XBT05, 1453,,  FC38-BB15-03
39403080.cnv,39403080,39403,39,403,080,48.36,-44.37,2002-04-29 09:30:00, XBT05, 1040,,  FC38-BB15-04
39403081.cnv,39403081,39403,39,403,081,48.71,-44.99,2002-04-29 12:30:00, XBT05, 1210,,  FC38-BB15-05
39403082.cnv,39403082,39403,39,403,082,49.06,-45.61,2002-04-29 15:30:00, XBT05, 2579,,  FC-38-BB15-06
39403083.cnv,39403083,39403,39,403,083,49.43,-46.28,2002-04-29 18:30:00, XBT05, 3038,,  FC38-BB15-07
39403084.cnv,39403084,39403,39,403,084,49.71,-46.99,2002-04-29 21:30:00, XBT05, 2860,,  FC38-BB15-08
39403085.cnv,39403085,39403,39,403,085,50.33,-47.95,2002-04-30 01:39:00, S0277, 2624,,    BB-15
39403086.cnv,39403086,39403,39,403,086,50.15,-48.47,2002-04-30 06:47:00, S0277, 2300,,    BB-14
39403087.cnv,39403087,39403,39,403,087,50.0,-49.0,2002-04-30 11:47:00, S0277, 1818,,    BB-13
39403088.cnv,39403088,39403,39,403,088,49.85,-49.5,2002-04-30 16:23:00, S0277, 1336,,    BB-12
39403089.cnv,39403089,39403,39,403,089,49.68,-50.02,2002-04-30 21:03:00, S0277, 0598,,    BB-11
39403090.cnv,39403090,39403,39,403,090,49.52,-50.53,2002-05-01 00:51:00, S0277, 0332,,    BB-10
39403091.cnv,39403091,39403,39,403,091,49.37,-51.02,2002-05-01 04:55:00, S0277, 0338,,    BB-09
39403092.cnv,39403092,39403,39,403,092,49.28,-51.28,2002-05-01 08:00:00, S0277, 0320,,    BB-08
39403093.cnv,39403093,39403,39,403,093,49.19,-51.54,2002-05-01 10:22:00, S0277, 0312,,    BB-07
39403094.cnv,39403094,39403,39,403,094,49.1,-51.83,2002-05-01 12:45:00, S0277, 0292,,    BB-06
39403095.cnv,39403095,39403,39,403,095,49.02,-52.07,2002-05-01 15:06:00, S0277, 0290,,    BB-05
39403096.cnv,39403096,39403,39,403,096,48.92,-52.4,2002-05-01 17:49:00, S0277, 0350,,    BB-04
39403097.cnv,39403097,39403,39,403,097,48.83,-52.65,2002-05-01 20:31:00, S0277, 0250,,    BB-03
39403098.cnv,39403098,39403,39,403,098,48.8,-52.75,2002-05-01 22:07:00, S0277, 0180,,    BB-02
39403099.cnv,39403099,39403,39,403,099,48.73,-52.97,2002-05-01 23:17:00, S0277, 0103,,    BB-01
39403100.cnv,39403100,39403,39,403,100,49.05,-53.16,2002-05-02 03:04:00, XBT07, 0318,,  BB-FI-01
39403101.cnv,39403101,39403,39,403,101,49.29,-53.42,2002-05-02 05:36:00, XBT06, 0064,,  BB-FI-02
39403102.cnv,39403102,39403,39,403,102,49.49,-53.76,2002-05-02 08:04:00, XBT06, 0027,,  BB-FI-03
39403103.cnv,39403103,39403,39,403,103,49.66,-53.91,2002-05-02 09:25:00, S0277, 0074,,    FI-01
39403104.cnv,39403104,39403,39,403,104,49.76,-53.6,2002-05-02 11:17:00, S0277, 0186,,    FI-02
39403105.cnv,39403105,39403,39,403,105,49.84,-53.33,2002-05-02 12:38:00, S0277, 0164,,    FI-03
39403106.cnv,39403106,39403,39,403,106,49.92,-53.08,2002-05-02 14:43:00, S0277, 0266,,    FI-04
39403107.cnv,39403107,39403,39,403,107,50.01,-52.8,2002-05-02 16:06:00, S0277, 0487,,    FI-05
39403108.cnv,39403108,39403,39,403,108,50.05,-52.65,2002-05-02 18:04:00, S0277, 0422,,    FI-06
39403109.cnv,39403109,39403,39,403,109,50.11,-52.45,2002-05-02 19:16:00, S0277, 0346,,    FI-07
39403110.cnv,39403110,39403,39,403,110,50.2,-52.14,2002-05-02 21:43:00, S0277, 0258,,    FI-08
39403111.cnv,39403111,39403,39,403,111,50.3,-51.81,2002-05-02 23:46:00, S0277, 0296,,    FI-10
39403112.cnv,39403112,39403,39,403,112,50.43,-51.35,2002-05-03 04:48:00, S0277, 0278,,    FI-11(NOMIN
39403113.cnv,39403113,39403,39,403,113,50.53,-51.02,2002-05-03 07:37:00, S0277, 0295,,    FI-12
39403114.cnv,39403114,39403,39,403,114,50.56,-50.89,2002-05-03 08:29:00, S0277, 0311,,    FI-13
39403115.cnv,39403115,39403,39,403,115,50.6,-50.77,2002-05-03 09:59:00, S0277, 0422,,    FI-14
39403116.cnv,39403116,39403,39,403,116,50.63,-50.65,2002-05-03 10:55:00, S0277, 0724,,    FI-15
39403117.cnv,39403117,39403,39,403,117,50.7,-50.38,2002-05-03 13:30:00, S0277, 1002,,    FI-16
39403118.cnv,39403118,39403,39,403,118,50.78,-50.11,2002-05-03 15:17:00, S0277, 1113,,    FI-17
39403119.cnv,39403119,39403,39,403,119,50.85,-49.83,2002-05-03 18:37:00, S0277, 1092,,    FI-18
39403120.cnv,39403120,39403,39,403,120,50.2,-49.76,2002-05-03 22:30:00, XBT05, 1250,,  FI-18-STN14-01
39403121.cnv,39403121,39403,39,403,121,49.72,-49.71,2002-05-04 01:30:00, XBT07, 1030,,  FI-18-STN14-02
39403122.cnv,39403122,39403,39,403,122,49.33,-49.64,2002-05-04 04:25:00, XBT05, 1138,,  FI-18-STN14-03
39403123.cnv,39403123,39403,39,403,123,49.01,-50.1,2002-05-04 07:30:00, XBT06, 0478,,  FI-18-STN14-04
39403124.cnv,39403124,39403,39,403,124,48.69,-50.87,2002-05-04 10:31:00, XBT06, 0215,,  FI-18-STN14-05
39403125.cnv,39403125,39403,39,403,125,48.37,-51.32,2002-05-04 13:30:00, XBT06, 0187,,  FI-18-STN14-06
39403126.cnv,39403126,39403,39,403,126,48.08,-51.86,2002-05-04 16:30:00, XBT06, 0180,,  FI-18-STN14-07
39403127.cnv,39403127,39403,39,403,127,47.72,-52.64,2002-05-04 20:58:00, S0277, 0121,,    AC-01
39403128.cnv,39403128,39403,39,403,128,47.63,-52.63,2002-05-04 21:55:00, S0277, 0136,,    AC-02
39403129.cnv,39403129,39403,39,403,129,47.55,-52.59,2002-05-04 22:52:00, S0277, 0176,,    STN-27
39403130.cnv,39403130,39403,39,403,130,47.45,-52.63,2002-05-05 00:49:00, S0277, 0148,,    AC-03
39403131.cnv,39403131,39403,39,403,131,47.37,-52.64,2002-05-05 02:01:00, S0277, 0141,,    AC-04
39403132.cnv,39403132,39403,39,403,132,47.3,-52.72,2002-05-05 03:32:00, S0277, 0136,,    AC-05
39403133.cnv,39403133,39403,39,403,133,47.22,-52.75,2002-05-05 04:28:00, S0277, 0121,,    AC-06
39403134.cnv,39403134,39403,39,403,134,47.55,-52.59,2002-05-05 08:19:00, S0277, 0176,,    STN-27
39408001.cnv,39408001,39408,39,408,001,47.55,-52.59,2002-07-12 22:59:00, S0277, 0176,,    STATION 27
39408002.cnv,39408002,39408,39,408,002,47.32,-52.68,2002-07-13 00:36:00, XBT04, 0144,,  S27-FC01-01
39408003.cnv,39408003,39408,39,408,003,47.12,-52.77,2002-07-13 01:34:00, XBT04, 0206,,  S27-FC01-02
39408004.cnv,39408004,39408,39,408,004,47.0,-52.83,2002-07-13 02:32:00, S0277, 0108,,    FC-01
39408005.cnv,39408005,39408,39,408,005,47.0,-52.7,2002-07-13 03:54:00, S0277, 0190,,    FC-02
39408006.cnv,39408006,39408,39,408,006,47.0,-52.58,2002-07-13 04:43:00, S0277, 0157,,    FC-03
39408007.cnv,39408007,39408,39,408,007,47.0,-52.32,2002-07-13 06:38:00, S0277, 0123,,    FC-04
39408008.cnv,39408008,39408,39,408,008,47.0,-52.03,2002-07-13 08:35:00, S0277, 0137,,    FC-05
39408009.cnv,39408009,39408,39,408,009,47.0,-51.48,2002-07-13 11:20:00, S0277, 0098,,    FC-06
39408010.cnv,39408010,39408,39,408,010,47.0,-51.0,2002-07-13 13:26:00, S0277, 0104,,    FC-07
39408011.cnv,39408011,39408,39,408,011,47.0,-50.67,2002-07-13 15:15:00, S0277, 0175,,    FC-08
39408012.cnv,39408012,39408,39,408,012,47.0,-50.0,2002-07-13 17:42:00, S0277, 0080,,    FC-09
39408013.cnv,39408013,39408,39,408,013,47.0,-49.12,2002-07-13 21:07:00, S0277, 0078,,    FC-10
39408014.cnv,39408014,39408,39,408,014,47.0,-48.62,2002-07-13 23:17:00, S0277, 0102,,    FC-11
39408015.cnv,39408015,39408,39,408,015,47.0,-48.12,2002-07-14 01:33:00, S0277, 0133,,    FC-12
39408016.cnv,39408016,39408,39,408,016,47.0,-47.82,2002-07-14 03:13:00, S0277, 0164,,    FC-13
39408017.cnv,39408017,39408,39,408,017,47.0,-47.5,2002-07-14 04:38:00, S0277, 0215,,    FC-14
39408018.cnv,39408018,39408,39,408,018,47.0,-47.25,2002-07-14 06:43:00, S0277, 0547,,    FC-15
39408019.cnv,39408019,39408,39,408,019,47.0,-47.17,2002-07-14 08:37:00, S0277, 0870,,    FC-16
39408020.cnv,39408020,39408,39,408,020,47.0,-47.02,2002-07-14 10:02:00, S0277, 1156,,    FC-17
39408021.cnv,39408021,39408,39,408,021,47.0,-46.83,2002-07-14 13:04:00, S0277, 1196,,    FC-18
39408022.cnv,39408022,39408,39,408,022,47.0,-46.67,2002-07-14 14:43:00, S0277, 0930,,    FC-19
39408023.cnv,39408023,39408,39,408,023,47.0,-46.48,2002-07-14 16:13:00, S0277, 0351,,    FC-20
39408024.cnv,39408024,39408,39,408,024,47.0,-46.02,2002-07-14 19:45:00, S0277, 0305,,    FC-21
39408025.cnv,39408025,39408,39,408,025,47.0,-45.73,2002-07-14 20:42:00, S0277, 0278,,    FC-22
39408026.cnv,39408026,39408,39,408,026,47.0,-45.5,2002-07-14 21:53:00, S0277, 0251,,    FC-23
